qpoint_index branchID frequency groupVel_x groupVel_y groupVel_z DOS gruneisen_param
Max bandID: 6
Max qpoint index: 1728
216 5 23.0139835153 0.0148039 -4.1970016 -8.9037678 0.0000000000 1.2637173797
216 6 25.4817068336 -13.1289037 -8.8671522 -28.4594912 0.0000000000 1.1056043680
217 1 8.1599371220 -16.9135215 31.4317420 -16.9135215 0.0000000000 0.0087859811
217 2 8.6516816307 -30.4709176 91.5738991 -30.4709176 0.0000000000 0.2470349271
217 3 17.8628630040 36.8481505 -12.3428733 36.8481505 0.0000000000 0.9446536035
217 4 22.6688012642 -1.9618205 -8.1276439 -1.9618205 0.0000000000 1.2821133214
217 5 22.8363689756 -5.5704972 8.9754373 -5.5704972 0.0000000000 1.2532538523
217 6 25.0265930210 -12.4636619 6.7359079 -12.4636619 0.0000000000 1.1125170266
218 1 7.9068880358 -15.1943644 26.8483269 26.8483269 0.0000000000 -0.0157901899
218 2 8.7263393610 -78.3715996 51.2248138 51.2248138 0.0000000000 0.3422526011
218 3 17.5801948550 69.0371164 22.4324153 22.4324153 0.0000000000 0.9479171934
218 4 22.6671089121 3.8626250 -5.7757627 -5.7757627 0.0000000000 1.2862615592
218 5 22.8875699724 -14.8398503 0.7594734 0.7594734 0.0000000000 1.2459564468
218 6 25.1418671839 -27.7489683 -6.4950243 -6.4950243 0.0000000000 1.1143866068
219 1 8.5975102340 -28.7188336 -4.2814506 69.4877101 0.0000000000 0.1072732055
219 2 9.9179213926 -80.3728350 25.9177008 93.2440351 0.0000000000 0.4827103185
219 3 16.5794693091 81.8389399 50.3982979 17.0709175 0.0000000000 0.9440861728
219 4 22.6608150329 4.6787720 -12.0595914 -5.6028399 0.0000000000 1.3030237694
219 5 22.9972680644 -8.7294641 1.6032618 -3.5908539 0.0000000000 1.2486593447
219 6 25.4815575945 -28.3959246 -12.6138689 -8.4025076 0.0000000000 1.1215018490
220 1 9.6542269077 -35.8094583 7.5186906 67.7518126 0.0000000000 0.2760728336
220 2 11.3700996692 -32.5166201 15.1455974 92.8039079 0.0000000000 0.5076375998
220 3 15.6235834185 54.4286286 36.2398604 43.2569665 0.0000000000 0.9246616918
220 4 22.6644184692 3.1735393 -11.8541146 -10.9735067 0.0000000000 1.3207832726
220 5 22.9661544956 -4.9623832 2.2142659 -9.9369751 0.0000000000 1.2755597097
220 6 25.7089547823 -16.5366542 -11.9868485 -19.3767313 0.0000000000 1.1288524057
221 1 10.4711016650 -35.0468013 20.8402837 50.0213494 0.0000000000 0.3486539943
221 2 11.7158425711 34.7041172 52.8250793 52.7905767 0.0000000000 0.4242347407
221 3 16.0043333560 -0.1248472 -24.2234125 88.4870316 0.0000000000 0.8873268290
221 4 22.6252049947 0.7422280 -10.2601947 -13.6257066 0.0000000000 1.3291733673
221 5 22.8790347488 -4.6866500 3.0275032 -12.1575515 0.0000000000 1.3188397468
221 6 25.6254455128 -3.8173800 -2.5271128 -32.6600609 0.0000000000 1.1354547686
222 1 10.9251357562 0.0000000 21.6891528 31.8286389 0.0000000000 0.2579916914
222 2 11.2320884048 0.0000000 52.6746130 29.7718654 0.0000000000 0.3342224156
222 3 17.3638087574 0.0000000 -41.6915859 89.3135453 0.0000000000 0.8520316686
222 4 22.5846157929 0.0000000 -8.9567154 -13.4165765 0.0000000000 1.3340625190
222 5 22.7412762361 0.0000000 7.3091751 -8.3716134 0.0000000000 1.3670846006
222 6 25.2205628866 0.0000000 8.4718007 -39.0960976 0.0000000000 1.1423836448
223 1 10.8388509930 6.1532623 -6.1532623 13.3964034 0.0000000000 0.1305849455
223 2 11.3613229166 -42.4144648 42.4144648 15.5992462 0.0000000000 0.3381507370
223 3 18.3505779616 25.5046717 -25.5046717 54.5751789 0.0000000000 0.8300647410
223 4 22.5544882539 2.2511048 -2.2511048 -4.3826348 0.0000000000 1.3978526172
223 5 22.5937734038 0.7688229 -0.7688229 -8.4196024 0.0000000000 1.3320848427
223 6 24.8088822696 -10.1298549 10.1298549 -26.7050428 0.0000000000 1.1565332332
224 1 11.2351025720 -23.2027946 0.0000000 0.0000003 0.0000000000 0.2463575142
224 2 11.5003275553 -49.8389448 0.0000000 0.0000006 0.0000000000 0.3190261003
224 3 18.3635865400 51.2382347 0.0000000 -0.0000009 0.0000000000 0.8381604813
224 4 22.3962597944 15.3865016 0.0000000 -0.0000011 0.0000000000 1.3220483690
224 5 22.6713369568 -8.8972644 0.0000000 -0.0000003 0.0000000000 1.3902166511
224 6 24.7846161463 -21.3359236 0.0000000 0.0000015 0.0000000000 1.1649092816
225 1 11.0707172093 -26.2895598 46.0265632 -14.0207929 0.0000000000 0.3457534800
225 2 12.4114862007 -57.7840892 -52.0911600 -17.0903454 0.0000000000 0.3989056254
225 3 17.4275596857 59.3357112 17.0297007 -43.2552700 0.0000000000 0.8718676185
225 4 22.3159267752 16.7527832 -1.9868849 15.4839425 0.0000000000 1.3023948644
225 5 22.7088584723 -7.4584224 10.2719562 2.7527302 0.0000000000 1.3628645058
225 6 25.1130410255 -15.8816710 -4.4220483 14.2973947 0.0000000000 1.1648636823
226 1 10.5910406725 -18.9712921 53.4244271 -28.4183746 0.0000000000 0.3090894487
226 2 12.9100868725 -23.4660988 -12.7041922 -56.9513683 0.0000000000 0.5035080510
226 3 16.3888395047 24.6726360 -2.4146095 -31.2450420 0.0000000000 0.9115333838
226 4 22.3936060280 10.6345335 -4.7483873 17.7302900 0.0000000000 1.3047273950
226 5 22.7268236154 -5.7998498 7.7083136 8.5055698 0.0000000000 1.3133432804
226 6 25.3809857264 -4.3499343 0.7390645 12.5633608 0.0000000000 1.1571869482
227 1 9.7623932134 -3.3622243 58.0070599 -43.9637590 0.0000000000 0.1985276291
227 2 11.8539467735 15.5608591 49.8033593 -97.0500488 0.0000000000 0.5092874896
227 3 16.5872839318 -17.3857785 -39.8147997 14.9519828 0.0000000000 0.9300684132
227 4 22.5039981872 2.3720094 -1.8351365 10.2169077 0.0000000000 1.3132392260
227 5 22.8517873922 -1.3605447 -2.3820768 10.1485842 0.0000000000 1.2591406765
227 6 25.4208320022 1.6398584 6.6544140 -0.7024453 0.0000000000 1.1435585868
228 1 8.7374971019 0.0000000 44.8788060 -44.8788060 0.0000000000 0.0487990640
228 2 10.0986258972 0.0000000 84.4411705 -84.4411705 0.0000000000 0.4004763127
228 3 17.3973380041 -0.0000000 -36.1366354 36.1366354 0.0000000000 0.9434896750
228 4 22.5961914200 -0.0000000 -3.9916266 3.9916266 0.0000000000 1.2983442476
228 5 22.9166672021 -0.0000000 1.3652423 -1.3652423 0.0000000000 1.2456572669
228 6 25.2231610976 0.0000000 12.8372775 -12.8372775 0.0000000000 1.1253428918
229 1 7.9537372278 -25.0347226 17.0254269 -25.0347226 0.0000000000 -0.0137466235
229 2 8.7182580370 -50.8388381 78.7428380 -50.8388381 0.0000000000 0.2833279202
229 3 17.5613214168 -23.6827921 -69.7820789 -23.6827921 0.0000000000 0.9500174731
229 4 22.6499657107 5.2063286 -4.4729138 5.2063286 0.0000000000 1.2754109567
229 5 22.9015869451 -0.4711048 14.9144917 -0.4711048 0.0000000000 1.2509950705
229 6 25.1457690092 6.9311480 27.9729357 6.9311480 0.0000000000 1.1015274320
230 1 8.1546647237 -30.0691968 17.0902874 17.0902874 0.0000000000 0.0395063038
230 2 8.6830860999 -91.8091694 31.5873898 31.5873898 0.0000000000 0.3044526448
230 3 17.8589604698 11.2634323 -37.4669184 -37.4669184 0.0000000000 0.9403807910
230 4 22.6716279169 7.6878940 1.8303809 1.8303809 0.0000000000 1.2839710039
230 5 22.8342603457 -8.9990416 5.6871361 5.6871361 0.0000000000 1.2578491853
230 6 25.0195829817 -5.8011419 12.4362143 12.4362143 0.0000000000 1.1101637595
231 1 8.7802090871 -43.7271854 -1.6443159 45.8540944 0.0000000000 0.1196455953
231 2 10.1061173940 -86.5165592 1.3519922 85.4300422 0.0000000000 0.4581852906
231 3 17.4005735732 36.2180648 0.2987028 -36.1417684 0.0000000000 0.9339654465
231 4 22.5730744402 3.7637951 0.6153182 -4.2659765 0.0000000000 1.3050219712
231 5 22.9256988589 -1.2459794 -0.1381085 0.6767126 0.0000000000 1.2511661778
231 6 25.2155870331 -12.2703935 -0.6006976 12.8797301 0.0000000000 1.1382271328
232 1 9.7942418266 -57.9664906 4.2218302 43.8165138 0.0000000000 0.2526064087
232 2 11.8826974908 -50.9282294 -15.2477221 95.9818938 0.0000000000 0.5232469174
232 3 16.5872665474 39.8212442 17.3626906 -14.6070164 0.0000000000 0.9201212495
232 4 22.4911449684 2.4611111 -2.8375998 -9.0050084 0.0000000000 1.2925495108
232 5 22.8508913436 1.7819571 1.6249218 -10.9628333 0.0000000000 1.2947633211
232 6 25.4073466421 -6.0359851 -1.9168453 0.5229830 0.0000000000 1.1670887611
233 1 10.6250465027 -54.2425442 19.7064253 28.7788458 0.0000000000 0.3292480990
233 2 12.9187982430 12.5807002 23.4314839 55.5374390 0.0000000000 0.4992966492
233 3 16.3952023687 2.4852120 -25.0278347 30.9347830 0.0000000000 0.8987846740
233 4 22.3812153774 5.6003626 -9.9429907 -16.4976343 0.0000000000 1.2758572349
233 5 22.7216143062 -7.8057750 5.4456081 -9.7702347 0.0000000000 1.3556576578
233 6 25.3738232147 -0.9762897 3.9664021 -11.8281704 0.0000000000 1.1826890973
234 1 11.0950184032 -45.4805782 27.3488416 13.2465676 0.0000000000 0.3472210284
234 2 12.4247714756 50.9245927 57.7238548 16.9205343 0.0000000000 0.3883531651
234 3 17.4325600073 -16.9777332 -59.8014822 43.1358485 0.0000000000 0.8566596697
234 4 22.3059266633 2.8606510 -16.9878412 -13.8288158 0.0000000000 1.2878468150
234 5 22.6974515801 -10.9803131 7.2538407 -3.7281216 0.0000000000 1.3880685604
234 6 25.1114729914 4.6028289 16.1140151 -14.4165127 0.0000000000 1.1841690768
235 1 11.2320301132 0.0000059 23.3436283 0.0000000 0.0000000000 0.2453192075
235 2 11.5179977595 -0.0000048 50.5489386 0.0000000 0.0000000000 0.3185151623
235 3 18.3652080419 -0.0000003 -51.1056308 0.0000000 0.0000000000 0.8364132965
235 4 22.4042767448 0.0000007 -15.1835320 0.0000000 0.0000000000 1.3223339321
235 5 22.6617342182 -0.0000000 8.3684089 0.0000000 0.0000000000 1.3904031352
235 6 24.7781373492 -0.0000008 21.1286146 0.0000000 0.0000000000 1.1657618424
236 1 10.8284963384 6.1683844 -6.1683844 -14.0284314 0.0000000000 0.1510565041
236 2 11.3633593391 -42.3948908 42.3948908 -15.3217150 0.0000000000 0.3511566500
236 3 18.3345216268 25.6247784 -25.6247784 -56.0446975 0.0000000000 0.8482293838
236 4 22.5582050080 2.1505908 -2.1505908 4.6919078 0.0000000000 1.3840530576
236 5 22.6041476993 0.3600510 -0.3600510 8.9499253 0.0000000000 1.3329960104
236 6 24.8115130368 -9.7474118 9.7474118 27.1287125 0.0000000000 1.1306077532
237 1 10.9190509247 -22.3633193 0.0000000 -31.0242367 0.0000000000 0.2792799991
237 2 11.2355554394 -50.6983545 0.0000000 -26.9517415 0.0000000000 0.3563232615
237 3 17.3422492528 40.8861227 0.0000000 -90.7333295 0.0000000000 0.8734993765
237 4 22.5887280283 7.2057628 0.0000000 11.1825727 0.0000000000 1.3540523514
237 5 22.7518220453 -6.3920062 0.0000000 9.3298557 0.0000000000 1.3236291403
237 6 25.2232934977 -7.7255520 0.0000000 39.5143066 0.0000000000 1.1096102692
238 1 10.4941651983 -19.6409308 35.5573323 -44.8584920 0.0000000000 0.3338198928
238 2 11.7118018024 -50.8257168 -33.4197441 -52.4747754 0.0000000000 0.4514177384
238 3 15.9788419687 22.8765855 -0.5210203 -90.3027373 0.0000000000 0.9094218369
238 4 22.6155187110 8.2035291 -0.4232156 10.2096631 0.0000000000 1.3358567992
238 5 22.8909147027 -2.1788785 4.2171977 13.1847273 0.0000000000 1.2848694824
238 6 25.6317060571 3.0580712 3.5216422 33.5708380 0.0000000000 1.1038174413
239 1 9.7105025218 -3.8385273 37.3293763 -60.9494468 0.0000000000 0.2146566488
239 2 11.3143741804 -14.4566223 32.7312609 -95.1920655 0.0000000000 0.5189601907
239 3 15.6159128652 -37.9226712 -54.8765939 -43.7403368 0.0000000000 0.9451380090
239 4 22.6425909987 8.6260290 -2.6874372 8.1236235 0.0000000000 1.3079085839
239 5 22.9879478459 -0.5114875 3.9287033 11.2632010 0.0000000000 1.2617459390
239 6 25.7167603935 12.6171958 16.6002731 19.4053920 0.0000000000 1.0994437388
240 1 8.6402012322 9.7026538 30.8903545 -64.1991990 0.0000000000 0.0220570155
240 2 9.8880889880 -29.3165640 78.9633531 -92.3683496 0.0000000000 0.4525580118
240 3 16.5690670221 -51.1964207 -81.6271406 -19.1247819 0.0000000000 0.9572225183
240 4 22.6480820340 9.8081718 -5.2905315 3.5675878 0.0000000000 1.2845584368
240 5 23.0139835153 -0.0148039 8.9037678 4.1970016 0.0000000000 1.2483100046
240 6 25.4817068336 13.1289037 28.4594912 8.8671522 0.0000000000 1.0988435014
241 1 7.4944455890 -36.1546314 10.6839161 -36.1546314 0.0000000000 0.0038893068
241 2 8.2180886937 -65.7133088 65.8101055 -65.7133088 0.0000000000 0.3694215937
241 3 15.7229938269 -64.1214232 -103.1205466 -64.1214232 0.0000000000 0.9810811361
241 4 22.7237276444 6.5753271 -5.7194316 6.5753271 0.0000000000 1.2478912043
241 5 23.0316662654 -2.3132982 12.6663841 -2.3132982 0.0000000000 1.2412705298
241 6 25.8936994099 33.7612720 38.6869687 33.7612720 0.0000000000 1.0686164249
242 1 7.8919317304 -60.9985161 3.6873150 3.6873150 0.0000000000 0.1309260096
242 2 8.2396605391 -97.9177423 20.4385743 20.4385743 0.0000000000 0.3037495944
242 3 16.4435317165 -38.0933878 -80.9876627 -80.9876627 0.0000000000 0.9521043575
242 4 22.8589884940 7.4147741 5.7417635 5.7417635 0.0000000000 1.2600114300
242 5 22.8804030972 -5.6642057 5.8128517 5.8128517 0.0000000000 1.2639452597
242 6 25.5477768424 22.3717028 31.3168578 31.3168578 0.0000000000 1.0773646021
243 1 8.6218767989 -65.9546268 6.0144128 27.3147388 0.0000000000 0.1637400608
243 2 9.9115708404 -93.2520113 -28.1303826 79.3496960 0.0000000000 0.4611476045
243 3 16.5679835201 -19.9605874 -52.2465699 -81.0149013 0.0000000000 0.9374144527
243 4 22.6530239238 4.1073757 11.2935434 -3.7982758 0.0000000000 1.2974240524
243 5 23.0011584835 5.1704730 -0.1185127 7.8180668 0.0000000000 1.2645470219
243 6 25.4866817163 9.0274830 13.3986726 28.7202592 0.0000000000 1.1020583249
244 1 9.5702993723 -68.2854708 6.0098707 31.4616490 0.0000000000 0.2392315461
244 2 11.9778947061 -61.2297919 -43.3015913 88.8742980 0.0000000000 0.5338652574
244 3 16.3326446877 -4.7161675 -23.2545144 -61.9600580 0.0000000000 0.9361753347
244 4 22.4948423490 3.0089577 6.4885528 -3.9539020 0.0000000000 1.3123947852
244 5 22.8974424146 12.5488793 7.2105952 -1.4166783 0.0000000000 1.2680573271
244 6 25.5455682415 9.0549701 6.0994573 15.0514996 0.0000000000 1.1509972575
245 1 10.4167154162 -64.6409003 14.3727502 17.9482170 0.0000000000 0.3030530401
245 2 13.5294040763 -15.3549479 -17.0517367 55.2954560 0.0000000000 0.5099410907
245 3 16.0956671628 -8.3482305 -27.9459992 -26.1064117 0.0000000000 0.9526134953
245 4 22.3118527184 16.3716155 -0.0468285 -7.2431003 0.0000000000 1.2669215623
245 5 22.6942081319 -3.9580387 14.0667447 -2.7316760 0.0000000000 1.3380403022
245 6 25.4493752268 9.4630151 9.3717295 1.8435749 0.0000000000 1.1896165513
246 1 10.9151344806 -54.2174743 24.2399354 0.0000000 0.0000000000 0.3287088671
246 2 13.5028222080 35.4085834 38.8558297 0.0000000 0.0000000000 0.5005241356
246 3 16.7431957696 -27.3734443 -64.0562876 0.0000000 0.0000000000 0.8959271155
246 4 22.1397976297 11.4925097 -10.0916026 0.0000000 0.0000000000 1.2628796381
246 5 22.6437899803 -13.7224798 12.2342170 0.0000000 0.0000000000 1.3750001185
246 6 25.2581139505 5.8908364 12.8928200 0.0000000 0.0000000000 1.1952002621
247 1 11.0763332710 -44.0798544 26.6801467 -14.5461578 0.0000000000 0.3459665345
247 2 12.4121241523 52.4070940 57.5687842 -17.9255104 0.0000000000 0.4030843532
247 3 17.4228375958 -15.8654209 -58.6139925 -44.2557945 0.0000000000 0.8703378239
247 4 22.3278935033 0.1655251 -17.9252069 15.2683675 0.0000000000 1.2998789740
247 5 22.6989464150 -10.9848775 7.6410374 4.1980858 0.0000000000 1.3654944602
247 6 25.1118502921 4.8642832 16.1856286 14.5111168 0.0000000000 1.1651454617
248 1 10.9219398546 0.0000000 20.9835393 -29.5489785 0.0000000000 0.2832797742
248 2 11.2118919951 0.0000000 50.7839439 -28.9349561 0.0000000000 0.3627968947
248 3 17.3106287949 0.0000000 -41.4440397 -91.8037708 0.0000000000 0.8707368250
248 4 22.6159309282 0.0000000 -6.8266204 10.6202325 0.0000000000 1.3505158342
248 5 22.7487374467 0.0000000 7.4929795 10.1753748 0.0000000000 1.3268789307
248 6 25.2326973335 0.0000000 7.3345147 40.0719993 0.0000000000 1.1104930862
249 1 10.2596383603 3.8598824 -3.8598824 -42.5760103 0.0000000000 0.2355471662
249 2 10.7431257501 -39.4499042 39.4499042 -45.9377216 0.0000000000 0.4040869421
249 3 16.4372912632 16.1107919 -16.1107919 -121.1925997 0.0000000000 0.8842044648
249 4 22.7168340252 0.7979963 -0.7979963 9.2461399 0.0000000000 1.3283143895
249 5 22.8020009526 -4.9237181 4.9237181 7.8522834 0.0000000000 1.3176105328
249 6 25.7064881830 3.2651720 -3.2651720 55.0069023 0.0000000000 1.0748263065
250 1 9.9491340586 -13.8317158 0.0000000 -65.5770379 0.0000000000 0.3276712120
250 2 10.3685948900 -53.5328938 0.0000000 -58.6244064 0.0000000000 0.4367221727
250 3 15.0401580100 13.2270422 0.0000000 -128.9288071 0.0000000000 0.9109527978
250 4 22.7743624154 3.9441071 0.0000000 7.8397414 0.0000000000 1.3018802687
250 5 22.9376317652 -10.0384024 0.0000000 5.7043166 0.0000000000 1.2835922813
250 6 26.1956680622 16.9280765 0.0000000 52.7073705 0.0000000000 1.0645782241
251 1 9.1515505239 -5.7005353 13.5173952 -88.0601341 0.0000000000 0.2401575525
251 2 10.2747166980 -48.7400474 10.4909008 -86.7812311 0.0000000000 0.5384005829
251 3 14.0378505022 -31.3240831 -37.8458808 -96.0438532 0.0000000000 0.9638773147
251 4 22.7946419713 10.5661429 -2.7146387 6.8764089 0.0000000000 1.2711261173
251 5 23.0652235193 -5.8155337 1.6496231 4.7583999 0.0000000000 1.2588799728
251 6 26.3635936667 27.2539500 13.1529926 38.1467619 0.0000000000 1.0622094800
252 1 8.1340450377 -2.9662756 10.5328103 -87.7555422 0.0000000000 0.0311183373
252 2 9.2752158612 -42.6925536 68.7287883 -98.6316311 0.0000000000 0.5347358228
252 3 14.5677494145 -72.0815155 -96.7278659 -61.5859088 0.0000000000 0.9915023626
252 4 22.7441570681 15.1843005 -5.6070652 2.3934144 0.0000000000 1.2504625637
252 5 23.1047685909 -3.5383175 7.1689399 1.7321797 0.0000000000 1.2434106639
252 6 26.2168606628 30.2561523 27.6835239 34.1462725 0.0000000000 1.0629744845
253 1 6.5783842744 -54.5453317 -14.4811978 -54.5453317 0.0000000000 0.0344893133
253 2 7.5599492348 -65.1466364 62.2491576 -65.1466364 0.0000000000 0.4905037179
253 3 13.0468218967 -89.0696652 -111.2833258 -89.0696652 0.0000000000 1.0216193006
253 4 22.8338727531 8.4765262 -0.1160792 8.4765262 0.0000000000 1.2078308112
253 5 23.0937060848 -2.7313498 16.8366889 -2.7313498 0.0000000000 1.2095109923
253 6 27.2073426466 58.0118565 19.5212307 58.0118565 0.0000000000 1.0462841101
254 1 7.2668292985 -61.6508210 0.5248439 0.5248439 0.0000000000 0.2603927977
254 2 7.4643743812 -109.0978181 4.0708660 4.0708660 0.0000000000 0.3343457991
254 3 14.0378591882 -73.0813303 -96.7633017 -96.7633017 0.0000000000 0.9859477722
254 4 22.9387683945 -4.2047713 0.7700877 0.7700877 0.0000000000 1.2275460013
254 5 22.9862797273 -2.7037521 9.7774658 9.7774658 0.0000000000 1.2337029698
254 6 26.7422483287 61.5911026 40.8402421 40.8402421 0.0000000000 1.0510545932
255 1 8.0667140749 -85.5517480 -4.0594916 11.8381846 0.0000000000 0.2145473299
255 2 9.2603845161 -103.1225530 -43.4964241 66.7933716 0.0000000000 0.4904612804
255 3 14.5576336610 -61.1940273 -72.6038641 -96.7362578 0.0000000000 0.9513116080
255 4 22.7665579058 1.6534908 15.6507766 -5.7316158 0.0000000000 1.2685476374
255 5 23.1162503572 3.4523949 -2.7657870 6.9895562 0.0000000000 1.2610093175
255 6 26.2189616827 33.6522128 30.0068576 28.2644864 0.0000000000 1.0651167777
256 1 9.1038834193 -81.1980504 -0.2127256 14.3447267 0.0000000000 0.2378930095
256 2 11.4832054929 -75.5695181 -68.3186112 62.7009867 0.0000000000 0.5386726249
256 3 14.9415855976 -56.3099179 -51.2503703 -65.4013865 0.0000000000 0.9574234692
256 4 22.5530629545 0.7765088 11.5113335 -3.9631081 0.0000000000 1.3134973706
256 5 23.1075366176 9.8955648 2.2613155 2.6934371 0.0000000000 1.2600935628
256 6 25.9542197547 21.4227558 14.2306457 13.2079497 0.0000000000 1.0994765208
257 1 9.9473810430 -71.8970716 5.9808206 0.0000000 0.0000000000 0.2669401720
257 2 13.1311173001 -44.3427636 -62.5388312 0.0000000 0.0000000000 0.5325202257
257 3 15.4419777416 -29.7797052 -26.6766273 0.0000000 0.0000000000 0.9578490683
257 4 22.4288316394 3.7996150 6.3758883 0.0000000 0.0000000000 1.3170317135
257 5 22.8984438324 14.5152565 14.0046856 0.0000000 0.0000000000 1.2679921149
257 6 25.7050991206 16.6068770 9.8775037 0.0000000 0.0000000000 1.1539272898
258 1 10.4622684245 -60.9358603 13.4167259 -14.9746962 0.0000000000 0.2843255790
258 2 13.5185356909 -17.0503620 -18.9702812 -56.4602075 0.0000000000 0.5277732195
258 3 16.0967913531 -7.1225754 -26.5952512 26.3786137 0.0000000000 0.9264726416
258 4 22.2974420769 14.2987578 0.8789537 6.1876873 0.0000000000 1.2750907154
258 5 22.6942915960 -2.6097965 14.2254234 2.8651155 0.0000000000 1.3245102675
258 6 25.4483091016 8.7982454 8.9454230 -1.8023722 0.0000000000 1.1820315334
259 1 10.6210967714 -49.0755654 18.7561120 -30.4134676 0.0000000000 0.3101118616
259 2 12.9094005289 12.9428481 23.8473406 -57.1387054 0.0000000000 0.5067781897
